suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1550,6,1.0,40.44710552805592,1,2.2002885341644287,0.054399159233735776,1.0,True,11,43,43,38.24681854248047,38.24681854248047,0.0,0.0,-12.407739639282227,-12.407739639282227,0.0,-12.407739639282227,-12.407739639282227,38.24681854248047,2.2002885341644287,True,0.0,False,True,1550,0.0,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,tight,5+,0.4370767960363336,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1551,6,1.0,40.44710552805592,3,4.840461730957031,0.11967387203021167,0.3333333333333333,True,12,38,38,35.60664367675781,35.60664367675781,0.0,0.0,-10.815140724182129,-19.074161529541016,8.259020805358887,-10.815140724182129,-10.815140724182129,35.60664367675781,4.840461730957031,True,0.0,False,True,1551,0.0,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,moderate,5+,0.4370767960363336,mid_load,4,2,True,False,True,False,False,False,near_tie,False,d4_mid_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1552,6,1.0,40.44710552805592,3,7.814799785614014,0.1932103591490204,0.3333333333333333,True,11,36,36,32.63230514526367,32.63230514526367,0.0,0.0,-11.628694534301758,-14.821535110473633,3.192840576171875,-11.628694534301758,-11.628694534301758,32.63230514526367,7.814799785614014,True,0.0,False,True,1552,0.0,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,moderate,5+,0.4370767960363336,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1554,6,1.0,40.44710552805592,5,14.749581336975098,0.36466345723414323,1.0,True,9,0,0,25.697525024414062,26.995275497436523,1.297750473022461,0.05050099072924442,2.6689369678497314,2.54792857170105,0.12100839614868164,2.6689369678497314,2.6689369678497314,25.697525024414062,14.749581336975098,True,0.0,False,True,1554,0.03125,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,loose,5+,0.4370767960363336,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1555,6,1.0,40.44710552805592,5,18.45343017578125,0.4562361121979699,1.0,True,8,2,2,21.993675231933594,24.524593353271484,2.5309181213378906,0.11507481558439757,4.301564693450928,0.9952815175056458,3.306283175945282,4.301564693450928,4.301564693450928,21.993675231933594,18.45343017578125,True,0.0,False,True,1555,0.0,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,loose,5+,0.4370767960363336,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1560,6,1.0,49.61771617509691,1,4.022789001464844,0.08107565828440685,1.0,True,11,15,15,45.59492874145508,45.59492874145508,0.0,0.0,-8.402024269104004,-8.402024269104004,0.0,-8.402024269104004,-8.402024269104004,45.59492874145508,4.022789001464844,True,0.0,False,True,1560,0.0,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,tight,5+,0.4370767960363336,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1564,6,1.0,49.61771617509691,5,21.434654235839844,0.43199598627632685,1.0,True,9,1,0,28.183061599731445,30.876379013061523,2.693317413330078,0.09556511111467544,2.281144857406616,2.2354328632354736,0.04571199417114258,2.281144857406616,2.2354328632354736,30.876379013061523,18.741336822509766,True,2.693317413330078,True,False,1564,0.0,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,loose,5+,0.4370767960363336,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,False,True,True,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,39,1566,6,1.0,49.61771617509691,5,34.511756896972656,0.6955531120211873,1.0,True,7,101,101,15.10595703125,18.703115463256836,3.597158432006836,0.23812846975304652,7.97435998916626,-0.026651037856936455,8.001011027023196,7.97435998916626,7.97435998916626,15.10595703125,34.511756896972656,True,0.0,False,True,1566,0.0,4,0.6045747399330139,2.729311227798462,4.107231616973877,4.482091426849365,True,3.887837553273556,True,loose,5+,0.4370767960363336,mid_load,4,2,True,False,True,False,False,False,near_tie,False,d4_mid_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1570,5,3.0,32.83776193951365,1,8.15310287475586,0.24828436510909832,1.0,True,11,81,81,24.684659957885742,24.684659957885742,0.0,0.0,-10.19580078125,-10.19580078125,0.0,-10.19580078125,-10.19580078125,24.684659957885742,8.15310287475586,True,0.0,False,True,1570,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1574,5,3.0,32.83776193951365,5,17.73512077331543,0.5400831154688035,1.0,True,9,1,1,15.102642059326172,17.50560188293457,2.4029598236083984,0.15910857280263255,2.7532269954681396,2.2672722339630127,0.48595476150512695,2.7532269954681396,2.7532269954681396,15.102642059326172,17.73512077331543,True,0.0,False,True,1574,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1575,5,3.0,32.83776193951365,5,21.395917892456055,0.6515644376698635,1.0,True,8,34,34,11.44184398651123,13.396685600280762,1.9548416137695312,0.17085022449826187,4.399185657501221,0.7905009984970093,3.6086846590042114,4.399185657501221,4.399185657501221,11.44184398651123,21.395917892456055,True,0.0,False,True,1575,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1576,5,3.0,32.83776193951365,5,25.17677116394043,0.7667017992978762,1.0,True,7,37,37,7.6609907150268555,10.396431922912598,2.735441207885742,0.3570610263918266,7.144474029541016,1.3435395956039429,5.800934433937073,7.144474029541016,7.144474029541016,7.6609907150268555,25.17677116394043,True,0.0,False,True,1576,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1577,5,3.0,32.83776193951365,3,26.414133071899414,0.804382866303544,1.0,True,6,41,41,6.4236297607421875,10.664640426635742,4.241010665893555,0.6602202841471903,8.851781845092773,0.772689700126648,8.079092144966125,8.851781845092773,8.851781845092773,6.4236297607421875,26.414133071899414,True,0.0,False,True,1577,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,medium_gap,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1579,5,3.0,32.83776193951365,3,30.333860397338867,0.9237493241230353,1.0,True,4,65,65,2.5039024353027344,6.696608543395996,4.192706108093262,1.6744686410220861,14.363088607788086,7.857905387878418,6.505183219909668,14.363088607788086,14.363088607788086,2.5039024353027344,30.333860397338867,True,0.0,False,True,1579,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,medium_gap,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1580,5,1.0,24.13077609154024,1,3.1728591918945312,0.13148599862094246,1.0,True,11,44,44,20.957916259765625,20.957916259765625,0.0,0.0,-12.168567657470703,-12.168567657470703,0.0,-12.168567657470703,-12.168567657470703,20.957916259765625,3.1728591918945312,True,0.0,False,True,1580,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,moderate,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1581,5,1.0,24.13077609154024,3,5.150746822357178,0.21345135369114485,0.3333333333333333,True,12,39,39,18.980030059814453,18.980030059814453,0.0,0.0,-12.748693466186523,-19.007902145385742,6.259208679199219,-12.748693466186523,-12.748693466186523,18.980030059814453,5.150746822357178,True,0.0,False,True,1581,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1584,5,1.0,24.13077609154024,5,10.487919807434082,0.4346283670134809,1.0,True,9,0,0,13.64285659790039,16.50303840637207,2.8601818084716797,0.20964684250304708,3.5463240146636963,3.5293984413146973,0.016925573348999023,3.5463240146636963,3.5463240146636963,13.64285659790039,10.487919807434082,True,0.0,False,True,1584,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1586,5,1.0,24.13077609154024,5,15.403227806091309,0.6383229344824665,1.0,True,7,101,101,8.727547645568848,11.689126968383789,2.9615793228149414,0.3393369412676418,8.548416137695312,0.17631354928016663,8.372102588415146,8.548416137695312,8.548416137695312,8.727547645568848,15.403227806091309,True,0.0,False,True,1586,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1588,5,1.0,24.13077609154024,3,19.6737003326416,0.8152949684672098,1.0,True,5,111,111,4.457075119018555,8.011554718017578,3.5544795989990234,0.7974915172131355,10.751411437988281,6.36393404006958,4.387477397918701,10.751411437988281,10.751411437988281,4.457075119018555,19.6737003326416,True,0.0,False,True,1588,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1591,5,1.0,28.31902280436917,3,2.57511830329895,0.09093245628876893,0.3333333333333333,True,12,71,71,25.74390411376953,25.74390411376953,0.0,0.0,-12.591622352600098,-18.616609573364258,6.02498722076416,-12.591622352600098,-12.591622352600098,25.74390411376953,2.57511830329895,True,0.0,False,True,1591,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,tight,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1592,5,1.0,28.31902280436917,3,5.677406311035156,0.20048030436132225,0.3333333333333333,True,11,68,68,22.641616821289062,22.641616821289062,0.0,0.0,-10.559974670410156,-13.781511306762695,3.221536636352539,-10.559974670410156,-10.559974670410156,22.641616821289062,5.677406311035156,True,0.0,False,True,1592,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1594,5,1.0,28.31902280436917,5,10.284966468811035,0.36318225172742297,1.0,True,9,1,1,18.034055709838867,19.447969436645508,1.4139137268066406,0.07840242647333343,3.986647844314575,3.7782647609710693,0.20838308334350586,3.986647844314575,3.986647844314575,18.034055709838867,10.284966468811035,True,0.0,False,True,1594,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1595,5,1.0,28.31902280436917,5,14.598560333251953,0.5155036751832988,1.0,True,8,98,98,13.720462799072266,15.64915943145752,1.928696632385254,0.1405708146022353,6.369621753692627,0.7217009663581848,5.647920787334442,6.369621753692627,6.369621753692627,13.720462799072266,14.598560333251953,True,0.0,False,True,1595,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1596,5,1.0,28.31902280436917,5,18.765892028808594,0.6626602958175986,1.0,True,7,101,101,9.553130149841309,12.629652976989746,3.0765228271484375,0.3220434327694722,8.395589828491211,0.056123897433280945,8.33946593105793,8.395589828491211,8.395589828491211,9.553130149841309,18.765892028808594,True,0.0,False,True,1596,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1600,5,1.0,31.831701124716865,1,1.646003007888794,0.051709552104668884,1.0,True,11,15,15,30.185697555541992,30.185697555541992,0.0,0.0,-8.874796867370605,-8.874796867370605,0.0,-8.874796867370605,-8.874796867370605,30.185697555541992,1.646003007888794,True,0.0,False,True,1600,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,tight,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1601,5,1.0,31.831701124716865,3,4.971368312835693,0.15617664583359311,0.3333333333333333,True,12,8,8,26.860332489013672,26.860332489013672,0.0,0.0,-12.169631958007812,-19.116304397583008,6.946672439575195,-12.169631958007812,-12.169631958007812,26.860332489013672,4.971368312835693,True,0.0,False,True,1601,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,moderate,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1604,5,1.0,31.831701124716865,5,12.046724319458008,0.3784505349638351,1.0,True,9,1,1,19.784976959228516,23.26593589782715,3.480958938598633,0.1759394992358064,2.7614123821258545,2.4838483333587646,0.27756404876708984,2.7614123821258545,2.7614123821258545,19.784976959228516,12.046724319458008,True,0.0,False,True,1604,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1610,5,1.0,35.88435186967471,1,0.7151480317115784,0.01992924476687953,1.0,True,11,17,17,35.16920471191406,35.16920471191406,0.0,0.0,-9.234928131103516,-9.234928131103516,0.0,-9.234928131103516,-9.234928131103516,35.16920471191406,0.7151480317115784,True,0.0,False,True,1610,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,critical,5+,0.06102394715111478,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1611,5,1.0,35.88435186967471,3,3.3764359951019287,0.09409215491377736,0.3333333333333333,True,12,9,9,32.50791549682617,32.50791549682617,0.0,0.0,-12.247859954833984,-19.161022186279297,6.9131622314453125,-12.247859954833984,-12.247859954833984,32.50791549682617,3.3764359951019287,True,0.0,False,True,1611,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,tight,5+,0.06102394715111478,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,40,1614,5,1.0,35.88435186967471,5,12.432181358337402,0.34645132796291744,1.0,True,9,1,1,23.45216941833496,25.90336036682129,2.451190948486328,0.10451872936624709,2.6794497966766357,2.495692491531372,0.18375730514526367,2.6794497966766357,2.6794497966766357,23.45216941833496,12.432181358337402,True,0.0,False,True,1614,0.0,4,0.7457868158817291,1.6743866205215454,2.6320366859436035,2.9781010150909424,True,0.0,True,loose,5+,0.06102394715111478,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
